Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2000,41,,Official data
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2001,72,,Official data
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2002,50,F,FAO estimate
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2003,0,*,Unofficial figure
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2004,0,,Official data
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2005,0,F,FAO estimate
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2006,14,,Official data
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2007,0,*,Unofficial figure
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2008,25,,Official data
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2009,0,*,Unofficial figure
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2010,0,F,FAO estimate
TP,Crops and livestock products,19,Bolivia (Plurinational State of),5610,Import Quantity,661,"Cocoa, beans",2011,0,F,FAO estimate
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2000,2,,Official data
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2001,0,,Official data
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2002,197,,Official data
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2003,145,,Official data
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2004,100,F,FAO estimate
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2005,80,F,FAO estimate
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2006,50,F,FAO estimate
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2007,38,,Official data
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2008,1,,Official data
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2009,4,,Official data
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2010,1,,Official data
TP,Crops and livestock products,20,Botswana,5610,Import Quantity,661,"Cocoa, beans",2011,14,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2000,70667,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2001,33931,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2002,56368,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2003,59553,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2004,40489,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2005,54448,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2006,65443,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2007,91281,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2008,73363,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2009,74119,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2010,47609,,Official data
TP,Crops and livestock products,21,Brazil,5610,Import Quantity,661,"Cocoa, beans",2011,32516,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2000,13,*,Unofficial figure
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2001,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2002,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2003,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2004,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2005,0,F,FAO estimate
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2006,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2007,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2008,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2009,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2010,0,,Official data
TP,Crops and livestock products,22,Aruba,5610,Import Quantity,661,"Cocoa, beans",2011,0,,Official data
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2000,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2001,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2002,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2003,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2004,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2005,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2006,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2007,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2008,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2009,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2010,0,F,FAO estimate
TP,Crops and livestock products,23,Belize,5610,Import Quantity,661,"Cocoa, beans",2011,0,F,FAO estimate
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2000,0,F,FAO estimate
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2001,0,F,FAO estimate
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2002,2,*,Unofficial figure
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2003,0,,Official data
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2004,0,F,FAO estimate
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2005,0,R,Estimated data using trading partners database
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2006,0,F,FAO estimate
TP,Crops and livestock products,26,Brunei Darussalam,5610,Import Quantity,661,"Cocoa, beans",2007,0,F,FAO estimate
